Unnamed: 0,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time
5913,14,63.0,1814.0,-0.23,23.9,97,16.9,73,5,16.1,0.0,8.99999999999999,90,1
18488,19,70.0,2571.0,0.0,80.0,92,91.4,85,7,6.4,0.0,1.99999999999998,90,0
22897,16,43.0,1251.0,0.0,14.1,91,22.7,92,7,8.0,24.0,9.99999999999998,80,0
12962,15,99.0,2836.0,0.77,18.0,91,23.9,91,7,8.0,0.0,6.99999999999999,90,0
13277,15,46.0,1673.0,0.29,47.1,92,80.4,97,18,3.2,8.0,11.0,90,2
14098,16,84.0,2401.0,-0.26,56.1,94,90.2,92,7,8.0,24.0,14.0,80,0
8724,15,67.0,2439.0,-0.24,40.0,96,71.0,75,7,16.1,0.0,1.99999999999998,70,0
452,15,79.0,2257.0,0.0,82.0,94,79.6,61,7,8.0,0.0,8.99999999999999,90,1
13794,15,66.0,2458.0,-0.11,28.6,94,87.5,87,18,3.2,0.0,14.0,80,0
22493,15,63.0,3019.0,0.22,31.4,95,83.5,101,18,3.2,8.0,13.0,70,1
7010,14,44.0,1593.0,-0.49,23.5,96,18.0,77,5,16.1,0.0,20.0,70,1
13195,15,70.0,2547.0,0.14,80.4,94,91.8,94,18,3.2,8.0,9.99999999999998,70,2
15477,16,54.0,2580.0,0.13,16.9,92,21.2,104,7,8.0,24.0,26.0,90,0
12845,15,79.0,2877.0,0.29,16.9,94,24.3,98,18,3.2,0.0,7.99999999999998,60,0
10294,15,0.0,892.0,0.0,21.6,103,22.7,70,5,16.1,0.0,85.0,70,4
344,15,68.0,2442.0,0.0,82.0,90,81.2,67,9,16.1,2.4,8.99999999999999,70,0
967,15,58.0,2087.0,0.0,82.0,99,82.7,64,9,8.0,2.4,31.0,60,1
7887,15,15.0,1181.0,-1.69,23.5,97,22.7,81,5,16.1,0.0,26.0,70,1
212,15,82.0,2944.0,0.17,82.0,89,84.7,61,9,16.1,2.4,17.0,90,2
15509,16,43.0,1987.0,0.42,17.6,92,33.7,96,7,8.0,24.0,4.99999999999999,80,1
13406,15,70.0,2048.0,-0.41,16.1,91,22.0,102,18,3.2,8.0,9.99999999999998,60,0
14837,16,92.0,2646.0,-0.11,16.9,92,19.6,94,7,8.0,8.0,3.99999999999998,90,0
18301,19,78.0,2812.0,0.0,17.6,94,23.5,81,18,3.2,8.8,0.999999999999988,70,0
6751,14,1.99999999999999,902.0,-1.28,22.7,99,26.7,77,5,16.1,0.0,60.0,70,2
9221,15,46.0,2354.0,-0.67,26.7,97,18.0,76,5,16.1,0.0,39.0,70,0
1679,15,0.0,899.0,0.0,21.2,93,23.9,68,7,6.4,1.5,93.0,50,3
8543,15,0.0,900.0,0.0,21.6,102,22.7,77,7,16.1,0.0,82.0,70,0
12121,15,81.0,2931.0,0.4,85.5,94,92.9,101,18,3.2,0.0,17.0,90,0
12269,15,99.0,2822.0,-0.19,28.2,93,65.5,96,18,3.2,0.0,5.99999999999998,70,0
6712,14,47.0,2403.0,0.48,82.0,102,79.2,77,5,16.1,0.0,131.0,70,11
7677,15,0.0,908.0,0.0,22.0,103,24.3,71,5,16.1,0.0,48.0,70,1
8501,15,0.0,915.0,0.0,21.6,97,23.1,67,7,16.1,0.0,82.0,70,0
2124,15,58.0,2949.0,-0.98,27.8,95,26.3,68,9,16.1,2.4,8.99999999999999,70,0
13665,15,86.0,2457.0,0.16,56.1,94,89.8,113,18,3.2,0.0,4.99999999999999,90,0
22737,19,82.0,2404.0,-0.65,47.8,91,89.4,80,7,5.6,9.6,7.99999999999998,90,1
4771,16,84.0,2404.0,0.0,26.7,95,26.3,63,6,16.1,1.3,17.0,90,1
7896,15,0.0,900.0,0.0,22.7,97,26.7,81,5,16.1,0.0,26.0,70,1
12347,15,90.0,2583.0,-0.67,16.9,91,23.1,102,18,3.2,0.0,3.99999999999998,80,0
4144,16,1.99999999999999,1035.0,-0.63,22.4,95,26.3,70,6,16.1,4.7,22.0,80,1
9355,15,49.0,1772.0,-0.49,24.3,101,18.8,68,5,16.1,0.0,17.0,70,1
7496,14,0.0,1416.0,0.0,42.0,99,74.9,73,5,16.1,0.0,69.0,70,4
14304,16,10.0,941.0,-0.64,15.3,92,28.6,92,7,8.0,8.0,12.0,50,0
15116,16,76.0,2206.0,0.24,51.8,93,91.8,96,7,8.0,8.0,7.99999999999998,90,0
15124,16,72.0,2059.0,-0.14,15.7,94,29.0,100,7,8.0,8.0,13.0,90,0
17832,19,79.0,2856.0,-0.23,17.6,91,23.1,84,7,6.4,0.0,16.0,80,0
20932,20,104.0,2973.0,0.0,18.0,90,24.3,80,7,8.0,0.0,4.99999999999999,70,0
16694,18,45.0,2135.0,0.23,25.9,98,74.1,96,7,4.0,8.8,8.99999999999999,70,0
7500,14,19.0,1549.0,0.95,35.7,99,67.8,75,5,16.1,0.0,71.0,70,4
21265,15,90.0,3214.0,0.79,67.5,95,91.4,107,18,3.2,0.0,54.0,70,3
3744,16,12.0,2032.0,-0.73,25.1,95,26.3,65,6,16.1,4.7,47.0,50,2
20108,20,118.0,3412.0,0.0,47.1,93,92.5,88,7,8.0,0.0,4.99999999999999,70,0
6004,14,35.0,1256.0,-0.15,21.6,101,17.3,73,5,16.1,0.0,89.0,90,5
6760,14,0.0,912.0,0.0,22.7,99,25.9,77,5,16.1,0.0,60.0,70,2
5433,14,0.0,1744.0,0.0,45.9,102,72.2,77,7,16.1,0.0,8.99999999999999,70,0
13872,15,72.0,2072.0,-0.27,55.7,94,91.0,96,18,3.2,0.0,9.99999999999998,80,1
7039,14,0.0,892.0,-0.77,22.4,99,25.9,68,5,16.1,0.0,58.0,70,3
14179,16,43.0,2096.0,-0.43,36.5,93,90.6,98,7,8.0,8.0,6.99999999999999,90,1
22592,15,66.0,1888.0,0.26,15.3,91,37.6,102,18,3.2,0.0,188.0,60,9
15655,16,55.0,2022.0,-0.81,23.1,91,28.2,97,7,8.0,24.0,36.0,70,1
22288,14,0.0,900.0,0.0,22.0,96,24.7,70,5,16.1,0.0,69.0,70,4
15054,16,104.0,2976.0,0.13,65.1,94,89.8,104,7,8.0,8.0,6.99999999999999,80,0
92,15,35.0,1768.0,0.3,31.4,105,41.2,73,9,16.1,2.4,8.99999999999999,70,0
17384,19,84.0,2416.0,-0.5,16.9,90,23.1,85,7,6.4,0.0,2.99999999999999,90,0
12658,15,91.0,2599.0,0.32,16.9,91,23.5,100,18,3.2,8.0,8.99999999999999,90,0
16752,19,81.0,2929.0,0.48,63.9,92,90.6,88,7,5.6,9.6,18.0,90,0
9428,15,45.0,1629.0,0.14,32.9,100,23.1,74,5,16.1,0.0,49.0,70,2
13635,15,82.0,2357.0,0.0,58.8,95,91.0,85,18,3.2,0.0,4.99999999999999,90,0
7035,14,27.0,1066.0,-1.54,23.5,99,35.7,71,5,16.1,0.0,39.0,70,3
3960,16,79.0,2273.0,-0.24,25.9,95,26.3,64,6,16.1,4.7,3.99999999999998,90,0
20791,20,85.0,3023.0,0.17,17.6,90,20.8,81,18,8.0,0.0,46.0,90,3
21475,15,79.0,2818.0,-0.33,21.2,94,68.6,104,18,3.2,8.0,36.0,70,1
6419,14,0.0,905.0,0.0,21.6,105,22.4,73,5,16.1,0.0,74.0,70,3
5293,16,2.99999999999999,891.0,-0.23,21.6,95,26.3,62,6,16.1,4.7,11.0,70,2
5531,14,89.0,2548.0,-0.24,82.0,98,81.2,79,7,16.1,0.0,5.99999999999998,90,0
13875,15,69.0,1987.0,-0.22,58.8,94,90.2,98,18,3.2,0.0,11.0,80,1
18906,19,63.0,2349.0,0.23,25.1,92,66.7,83,7,6.4,0.0,40.0,70,2
10789,16,0.0,0.0,0.0,27.5,89,0.0,73,5,16.1,0.0,127.0,50,8
15766,16,37.0,1808.0,-0.57,15.7,94,24.3,100,7,8.0,24.0,201.0,90,14
22355,19,67.0,2392.0,0.24,16.9,91,21.6,85,7,6.4,0.0,2.99999999999999,90,0
5154,16,99.0,2827.0,0.0,27.8,95,26.3,60,6,16.1,4.7,8.99999999999999,70,1
8898,15,57.0,2888.0,0.17,36.5,89,36.9,74,7,16.1,0.0,19.0,70,0
7652,15,0.0,1011.0,0.0,24.7,100,31.8,74,5,16.1,0.0,48.0,70,1
7378,14,0.999999999999997,904.0,-0.36,22.7,103,27.5,73,5,16.1,0.0,33.0,70,2
5204,16,91.0,2630.0,-0.5,27.1,95,26.3,62,6,16.1,4.7,19.0,70,1
14810,16,91.0,2611.0,-0.3,17.3,94,24.3,94,7,8.0,8.0,22.0,80,1
6361,14,33.0,1744.0,-0.25,24.7,102,20.8,76,5,16.1,0.0,89.0,70,7
1185,15,64.0,2310.0,-0.19,25.9,89,16.5,64,9,8.0,2.4,6.99999999999999,90,2
12723,15,87.0,2503.0,0.13,16.5,93,20.8,101,7,8.0,0.0,0.0,90,0
3802,16,26.0,2685.0,1.19,81.6,95,26.3,68,6,16.1,4.7,29.0,70,1
848,15,63.0,2284.0,0.25,26.3,99,18.0,66,9,8.0,2.4,14.0,70,3
17024,19,84.0,2403.0,0.0,85.5,94,92.9,83,7,5.6,9.6,3.99999999999998,90,1
10104,15,24.0,2014.0,-0.74,27.5,102,19.6,68,5,16.1,0.0,45.0,70,2
10096,15,18.0,2757.0,1.77,27.8,102,51.4,78,5,16.1,0.0,51.0,70,2
15763,16,42.0,2041.0,0.0,16.5,93,21.2,100,7,8.0,24.0,34.0,80,2
14682,16,81.0,2941.0,0.11,36.1,92,36.9,96,7,8.0,8.0,20.0,90,1
1000,15,57.0,2881.0,0.24,82.0,95,84.3,69,9,8.0,2.4,71.0,90,4
10766,15,47.0,2341.0,-0.94,27.1,96,18.8,73,5,16.1,0.0,106.0,70,1
15498,16,34.0,1730.0,0.0,15.3,91,22.4,101,7,8.0,24.0,15.0,90,1
6804,14,0.0,903.0,0.0,22.0,103,22.7,67,5,16.1,0.0,60.0,70,2
3842,16,62.0,2398.0,0.26,82.0,95,26.3,64,6,16.1,4.7,8.99999999999999,70,1
14427,16,10.0,957.0,0.31,14.1,95,41.6,98,7,8.0,8.0,17.0,70,0
19758,19,82.0,2368.0,-0.7,16.9,90,23.1,89,7,5.6,9.6,48.0,70,1
19172,19,92.0,2640.0,0.0,73.3,94,91.0,81,7,6.4,4.8,4.99999999999999,90,0
16664,18,0.0,669.0,0.0,12.9,97,24.3,89,7,4.0,8.8,8.99999999999999,70,0
15819,16,60.0,2175.0,0.43,24.7,92,67.1,94,7,8.0,24.0,51.0,90,1
18062,19,45.0,1653.0,0.0,56.9,94,87.1,92,7,6.4,0.0,2.99999999999999,70,0
20221,20,96.0,2720.0,0.0,61.2,93,88.2,85,7,8.0,0.0,2.99999999999999,80,0
2798,16,65.0,2346.0,0.24,76.1,95,26.3,69,6,16.1,4.7,3.99999999999998,90,0
19945,19,103.0,2949.0,-0.6,18.0,93,24.7,85,7,5.6,9.6,6.99999999999999,90,0
21242,19,88.0,2534.0,0.0,78.8,94,91.8,80,7,6.4,4.8,2.99999999999999,80,0
4749,16,95.0,2724.0,0.0,27.5,95,26.3,62,6,16.1,1.3,9.99999999999998,80,1
10500,15,13.0,2000.0,-0.24,31.8,103,30.2,74,5,16.1,0.0,32.0,70,3
16878,19,88.0,2530.0,0.22,85.1,94,92.5,89,7,5.6,9.6,4.99999999999999,90,0
21356,14,2.99999999999999,899.0,-1.38,22.7,101,27.1,79,5,16.1,0.0,29.0,70,2
20496,20,94.0,2692.0,0.22,16.9,91,21.6,85,18,8.0,0.0,13.0,80,2
1160,15,84.0,3005.0,0.25,27.8,94,15.3,69,9,8.0,2.4,3.99999999999998,70,1
15282,16,66.0,1903.0,-0.16,15.7,93,22.7,96,7,8.0,8.0,7.99999999999998,70,1
3494,16,74.0,2675.0,0.22,81.6,95,26.3,66,6,16.1,4.7,24.0,70,1
16581,16,0.0,669.0,0.0,12.5,95,22.4,100,7,8.0,8.0,8.99999999999999,70,1
14331,16,10.0,1424.0,0.4,15.3,95,35.7,93,7,8.0,8.0,12.0,50,0
2713,16,55.0,2638.0,-0.2,56.9,95,26.3,68,6,16.1,4.7,8.99999999999999,70,1
3062,16,77.0,2233.0,0.0,25.9,95,26.3,66,6,16.1,1.3,18.0,70,0
5571,14,85.0,3053.0,0.24,81.6,102,85.1,75,7,16.1,0.0,7.99999999999998,70,0
10560,15,1.99999999999999,1138.0,-0.72,27.5,98,65.5,75,5,16.1,0.0,20.0,70,0
11512,16,0.0,887.0,0.0,21.6,104,23.5,74,6,16.1,0.0,7.99999999999998,70,1
13222,15,64.0,2373.0,-0.14,68.6,94,91.4,91,18,3.2,8.0,4.99999999999999,70,1
15494,16,37.0,1734.0,-0.76,15.3,91,23.1,102,7,8.0,24.0,18.0,80,0
1103,15,60.0,3050.0,0.0,42.7,89,72.5,69,9,8.0,2.4,2.99999999999999,70,0
6181,14,30.0,2412.0,0.24,40.0,98,74.1,79,5,16.1,0.0,30.0,50,2
3352,16,72.0,2587.0,-0.27,69.0,95,26.3,72,6,16.1,1.3,13.0,80,0
10656,15,55.0,1982.0,0.73,81.6,101,80.4,68,5,16.1,0.0,33.0,70,1
10696,15,70.0,2521.0,0.25,82.0,97,78.4,71,5,16.1,0.0,46.0,70,4
14724,16,92.0,2631.0,0.0,17.3,91,24.3,92,7,8.0,8.0,8.99999999999999,90,0
396,15,69.0,2479.0,-0.24,79.2,93,73.7,69,9,16.1,2.4,4.99999999999999,90,0
10544,15,5.0,935.0,-0.45,23.1,101,35.3,75,5,16.1,0.0,20.0,70,0
21816,20,114.0,3264.0,0.0,18.8,91,26.7,80,7,8.0,0.0,63.0,70,2
15490,16,44.0,2125.0,-0.66,16.1,91,23.1,102,7,8.0,24.0,22.0,80,0
11198,16,110.0,3136.0,0.12,29.0,88,16.1,80,6,16.1,0.0,6.99999999999999,70,0
3903,16,90.0,2533.0,-0.94,27.1,95,26.3,71,6,16.1,4.7,8.99999999999999,70,1
11000,16,34.0,1747.0,0.18,82.0,92,82.7,71,5,16.1,0.0,13.0,90,0
9579,15,9.0,1095.0,-0.92,22.7,103,23.1,71,5,16.1,0.0,98.0,70,5
6742,14,31.0,1590.0,-0.24,29.4,99,27.5,77,5,16.1,0.0,60.0,70,2
10713,15,63.0,2286.0,-0.24,26.7,96,18.8,76,5,16.1,0.0,48.0,70,4
15851,16,70.0,2516.0,0.42,19.2,91,36.5,98,7,8.0,24.0,2.99999999999999,90,0
22675,16,62.0,2265.0,0.0,82.0,95,26.3,63,6,16.1,4.7,61.0,50,2
220,15,85.0,3056.0,0.0,82.0,90,85.9,61,9,16.1,2.4,1.99999999999998,90,0
17940,19,61.0,2868.0,0.58,22.4,93,28.6,85,7,6.4,0.0,11.0,90,0
14238,16,49.0,2387.0,-0.4,16.5,93,22.7,93,7,8.0,8.0,57.0,90,2
12720,15,86.0,2433.0,0.4,53.7,94,89.0,102,7,8.0,0.0,0.0,70,0
5674,14,89.0,3191.0,-0.25,56.5,88,81.6,68,7,16.1,0.0,14.0,90,1
16710,18,54.0,2560.0,0.49,33.3,94,88.6,93,7,4.0,8.8,12.0,70,1
10333,15,0.0,892.0,0.0,21.6,105,22.7,69,5,16.1,0.0,85.0,70,4
3206,16,81.0,2909.0,-0.26,35.7,95,26.3,66,6,16.1,1.3,27.0,90,1
5522,14,89.0,2549.0,0.0,79.2,96,80.8,79,7,16.1,0.0,14.0,90,1
20224,20,97.0,2877.0,0.0,67.8,94,89.4,83,7,8.0,0.0,2.99999999999999,80,1
5794,14,82.0,2965.0,0.0,40.8,90,68.6,77,5,16.1,0.0,1.99999999999998,70,0
23042,14,86.0,3114.0,0.0,82.0,97,86.3,75,7,16.1,0.0,18.0,90,1
19756,19,85.0,2454.0,-0.23,16.9,91,22.7,89,7,5.6,9.6,44.0,50,0
12614,15,78.0,2775.0,0.0799999999999998,60.4,94,83.5,107,18,3.2,8.0,0.999999999999988,90,0
21125,20,0.0,662.0,0.0,12.9,94,25.9,91,7,8.0,0.0,12.0,70,0
737,15,84.0,2410.0,0.0,26.3,97,17.6,68,7,8.0,0.0,8.99999999999999,90,1
5017,16,104.0,2970.0,-0.49,28.6,95,26.3,64,6,16.1,4.7,1.99999999999998,70,0
12345,15,93.0,2662.0,-0.13,17.3,91,24.3,101,18,3.2,0.0,3.99999999999998,80,0
13548,15,78.0,2813.0,0.21,62.0,95,89.4,96,18,3.2,8.0,57.0,60,0
2493,16,57.0,2093.0,0.0,25.9,95,26.3,68,6,16.1,4.7,75.0,70,2
16856,19,79.0,2263.0,0.16,85.5,94,94.1,78,7,5.6,9.6,14.0,90,0
14714,16,94.0,2667.0,-0.21,17.6,93,24.3,92,7,8.0,8.0,7.99999999999998,80,0
10329,15,0.0,900.0,0.0,21.6,105,23.1,69,5,16.1,0.0,85.0,70,4
22797,19,54.0,2552.0,0.7,65.1,95,89.8,85,7,6.4,4.8,16.0,70,1
7390,14,15.0,2080.0,1.26,58.8,103,60.8,74,5,16.1,0.0,33.0,70,2
3766,16,0.999999999999997,1718.0,-0.3,25.1,95,26.3,65,6,16.1,4.7,47.0,50,2
4633,16,94.0,2697.0,0.0,36.5,95,26.3,63,6,16.1,4.7,7.99999999999998,70,1
23012,16,94.0,2718.0,-0.27,35.3,95,26.3,65,6,16.1,1.3,21.0,70,1
22847,15,27.0,2256.0,-0.25,27.1,99,19.6,72,5,16.1,0.0,35.0,70,1
336,15,69.0,1998.0,-0.25,76.9,90,80.8,68,9,16.1,2.4,36.0,90,1
13336,15,73.0,2611.0,0.23,16.9,91,22.4,101,18,3.2,8.0,6.99999999999999,90,1
6212,14,20.0,1681.0,0.22,37.6,97,68.2,77,5,16.1,0.0,20.0,70,1
20191,20,114.0,3232.0,-0.46,69.0,94,44.3,76,7,8.0,0.0,6.99999999999999,90,0
20043,19,102.0,2912.0,0.17,25.9,92,62.4,83,7,5.6,9.6,3.99999999999998,70,0
14290,16,22.0,1696.0,0.38,16.1,94,36.9,87,7,8.0,8.0,11.0,70,0
23065,16,72.0,2632.0,-1.38,27.5,95,26.3,65,6,16.1,4.7,11.0,70,0
4285,16,7.99999999999999,1684.0,-0.2,23.9,95,26.3,60,6,16.1,4.7,20.0,90,1
4791,16,88.0,2518.0,0.0,27.1,95,26.3,64,6,16.1,1.3,9.99999999999998,70,1
14885,16,70.0,2052.0,-1.56,16.1,91,23.1,88,7,8.0,8.0,1.99999999999998,90,0
2342,15,39.0,1398.0,-0.63,21.6,95,26.3,66,9,8.0,2.4,14.0,60,0
17981,19,73.0,2642.0,-0.43,17.3,91,23.5,87,7,6.4,0.0,4.99999999999999,90,0
1901,15,84.0,2417.0,0.2,26.3,95,26.3,66,6,16.1,0.299999999999998,4.99999999999999,70,0
1532,15,76.0,2730.0,-0.49,27.5,83,17.3,70,6,16.1,0.299999999999998,13.0,70,0
3000,16,68.0,1948.0,-0.82,25.1,95,26.3,68,6,16.1,1.3,13.0,90,1
5839,14,79.0,2282.0,0.0,82.0,90,80.4,74,5,16.1,0.0,13.0,90,0
22211,15,6.0,1070.0,0.0,15.3,95,72.5,101,18,3.2,8.0,105.0,90,6
13048,15,81.0,2345.0,-0.44,56.9,94,91.4,106,18,3.2,8.0,1.99999999999998,90,0
6724,14,24.0,1249.0,-1.93,25.9,99,23.5,75,5,16.1,0.0,48.0,70,2
8353,15,21.0,1887.0,0.47,24.7,105,56.5,75,7,16.1,0.0,58.0,70,5
21787,20,103.0,2938.0,0.24,19.2,91,28.2,83,7,8.0,0.0,15.0,90,1
15874,16,84.0,3023.0,0.0,18.0,90,24.3,94,7,8.0,24.0,8.99999999999999,70,0
3031,16,70.0,2528.0,0.0,36.1,95,26.3,67,6,16.1,1.3,52.0,80,1
23066,19,36.0,2624.0,1.38,53.3,94,90.2,85,18,3.2,8.8,94.0,50,9
23025,15,79.0,2801.0,0.33,30.6,94,78.4,94,18,3.2,0.0,17.0,90,1
18816,19,79.0,2838.0,0.67,16.9,92,23.9,85,7,6.4,0.0,3.99999999999998,50,1
10282,15,0.0,906.0,0.0,22.0,102,23.5,63,5,16.1,0.0,85.0,70,4
14201,16,34.0,1628.0,0.33,83.9,93,97.3,100,7,8.0,8.0,6.99999999999999,70,1
19458,19,85.0,3031.0,-0.47,45.5,93,87.8,80,7,6.4,4.8,54.0,90,2
7365,14,0.0,903.0,0.0,22.7,104,26.3,70,5,16.1,0.0,33.0,70,2
18893,19,88.0,3175.0,-0.12,18.4,90,24.7,84,7,6.4,0.0,80.0,90,3
10565,15,0.0,909.0,0.0,22.7,98,27.1,75,5,16.1,0.0,20.0,70,0
64,15,0.0,891.0,0.0,20.8,102,22.7,65,9,16.1,2.4,8.99999999999999,70,0
15542,16,49.0,2361.0,0.37,16.5,91,22.7,101,7,8.0,24.0,33.0,90,1
14998,16,118.0,3396.0,-0.11,21.2,92,40.4,93,7,8.0,8.0,5.99999999999998,90,0
11254,16,111.0,3195.0,0.0,29.0,90,14.9,74,6,16.1,0.0,17.0,90,1
9453,15,0.0,897.0,0.0,21.6,100,22.4,79,5,16.1,0.0,47.0,70,5
19130,19,87.0,2479.0,0.0,62.0,93,89.4,79,7,6.4,0.0,2.99999999999999,90,0
11845,15,36.0,1706.0,0.39,23.9,96,83.5,107,18,3.2,0.0,11.0,70,0
14347,16,14.0,1241.0,-0.85,14.1,92,23.5,89,7,8.0,8.0,12.0,50,0
4473,16,83.0,2375.0,-0.24,42.0,95,26.3,61,6,16.1,4.7,20.0,90,1
1230,15,72.0,2613.0,-0.25,27.1,83,16.5,66,9,8.0,2.4,16.0,80,0
2246,15,86.0,2490.0,-0.26,82.0,95,26.3,65,9,8.0,2.4,8.99999999999999,80,0
111,15,62.0,2292.0,0.28,35.7,105,56.1,70,9,16.1,2.4,7.99999999999998,70,0
890,15,62.0,2277.0,-0.26,27.5,98,18.4,70,7,8.0,0.0,172.0,50,9
18567,19,75.0,2710.0,-1.1,17.3,94,22.7,81,7,6.4,0.0,11.0,90,0
22536,15,110.0,3209.0,-0.64,18.4,94,25.1,100,18,3.2,8.0,9.99999999999998,90,1
2104,15,39.0,1977.0,0.24,82.0,95,26.3,71,9,16.1,2.4,8.99999999999999,70,0
18720,19,99.0,3558.0,0.28,83.5,94,99.6,80,7,6.4,0.0,5.99999999999998,90,0
1168,15,80.0,2917.0,-1.01,27.8,93,15.3,67,9,8.0,2.4,4.99999999999999,70,0
12091,15,81.0,2332.0,-0.52,54.1,94,91.8,94,18,3.2,0.0,3.99999999999998,90,0
10019,15,0.0,878.0,0.0,22.7,99,27.1,71,5,16.1,0.0,40.0,70,6
8012,15,0.0,897.0,0.0,21.6,92,23.5,71,7,16.1,0.0,26.0,70,3
1897,15,85.0,2442.0,-0.25,26.3,95,26.3,69,6,16.1,0.299999999999998,1.99999999999998,60,0
8900,15,60.0,3038.0,0.0,28.6,89,15.7,74,7,16.1,0.0,19.0,70,0
8102,15,0.0,895.0,0.0,21.6,94,23.5,69,7,16.1,0.0,20.0,70,0
3942,16,64.0,1836.0,-0.19,71.4,95,26.3,60,6,16.1,4.7,18.0,90,0
9241,15,12.0,1866.0,1.18,35.7,96,64.3,76,5,16.1,0.0,44.0,70,1
17396,19,87.0,2510.0,0.13,16.9,92,23.1,88,7,6.4,0.0,2.99999999999999,90,0
22196,19,87.0,3146.0,0.0,18.4,92,25.5,85,7,6.4,4.8,13.0,90,2
13189,15,68.0,2450.0,0.0900000000000002,85.5,94,92.9,96,18,3.2,8.0,7.99999999999998,70,0
3043,16,74.0,2677.0,0.0,38.8,95,26.3,63,6,16.1,1.3,97.0,70,3
11844,15,33.0,1637.0,0.34,17.6,96,25.5,107,18,3.2,0.0,11.0,70,0
468,15,79.0,2267.0,0.0,82.0,93,79.6,60,7,8.0,0.0,50.0,90,1
10261,15,0.0,902.0,0.0,22.7,99,27.5,66,5,16.1,0.0,85.0,70,4
2562,16,62.0,2239.0,-0.76,26.3,95,26.3,70,6,16.1,4.7,15.0,80,1
5891,14,78.0,2252.0,0.25,25.5,96,16.9,77,5,16.1,0.0,32.0,70,1
17464,19,76.0,2175.0,0.24,51.4,91,92.5,88,7,6.4,0.0,16.0,60,0
22265,15,99.0,2810.0,0.43,33.7,92,50.6,109,18,3.2,8.0,8.99999999999999,70,1
8989,15,35.0,1324.0,-1.31,22.7,93,17.6,71,7,16.1,0.0,47.0,70,4
5748,14,70.0,2543.0,-0.24,41.6,89,51.0,76,7,16.1,0.0,4.99999999999999,90,1
6421,14,0.0,912.0,0.0,21.6,105,22.7,73,5,16.1,0.0,74.0,70,3
7714,15,37.0,1852.0,-0.47,37.3,105,72.9,74,5,16.1,0.0,71.0,70,2
12187,15,38.0,2875.0,0.54,54.5,93,88.6,102,18,3.2,0.0,14.0,90,0
13935,16,78.0,2873.0,0.78,23.1,94,44.3,105,7,8.0,24.0,33.0,70,1
16551,16,2.99999999999999,1052.0,0.0,14.1,94,29.0,100,7,8.0,8.0,8.99999999999999,70,1
5845,14,82.0,2350.0,0.0,82.0,90,80.4,79,5,16.1,0.0,239.0,90,9
17210,19,74.0,2677.0,-0.53,17.6,92,25.1,84,7,6.4,4.8,11.0,90,2
20017,19,86.0,2450.0,0.29,34.9,91,84.3,80,7,5.6,9.6,5.99999999999998,90,1
4411,16,97.0,2779.0,0.0,81.2,95,26.3,66,6,16.1,4.7,5.99999999999998,90,0
1860,15,39.0,1438.0,0.51,82.0,95,26.3,66,7,6.4,1.5,93.0,70,4
22802,15,97.0,2775.0,-0.13,17.6,91,24.3,102,18,3.2,8.0,6.99999999999999,90,0
15018,16,102.0,2912.0,-0.4,38.8,93,74.5,100,7,8.0,8.0,1.99999999999998,90,0
11054,16,75.0,2714.0,-0.26,27.8,93,17.6,74,5,16.1,0.0,238.0,90,16
18148,19,96.0,2747.0,-0.27,17.3,91,22.7,84,35,8.0,0.0,2.99999999999999,90,0
12601,15,78.0,2827.0,0.13,64.7,94,89.8,106,18,3.2,8.0,0.999999999999988,80,0
15896,16,73.0,2084.0,0.15,16.1,91,21.2,102,7,8.0,8.0,15.0,90,1
9373,15,22.0,1050.0,-1.15,23.1,99,25.5,70,5,16.1,0.0,50.0,70,4
443,15,80.0,2297.0,0.0,82.0,95,79.2,63,7,8.0,0.0,2.99999999999999,90,0
12109,15,72.0,2600.0,-0.55,56.9,94,89.4,92,18,3.2,0.0,4.99999999999999,90,0
9150,15,36.0,1880.0,-0.25,34.5,99,34.9,72,5,16.1,0.0,64.0,70,0
13363,15,76.0,2747.0,0.35,16.9,91,20.8,104,18,3.2,8.0,21.0,70,1
19043,19,68.0,3259.0,-0.26,22.7,94,30.6,84,7,6.4,0.0,9.99999999999998,60,0
7154,14,2.99999999999999,889.0,-0.75,22.0,104,25.1,76,5,16.1,0.0,64.0,70,3
6908,14,20.0,2747.0,1.25,27.8,101,63.1,71,5,16.1,0.0,57.0,70,3
14375,16,10.0,992.0,-0.27,14.9,95,36.9,93,7,8.0,8.0,13.0,70,0
9961,15,39.0,2028.0,0.0,49.8,96,61.2,73,5,16.1,0.0,33.0,70,4
1712,15,0.0,905.0,0.0,21.2,95,26.3,74,9,16.1,2.4,8.99999999999999,70,0
8082,15,0.0,894.0,0.0,22.4,93,25.9,63,7,16.1,0.0,20.0,70,0
4064,16,71.0,2025.0,0.24,69.8,95,26.3,67,6,16.1,4.7,1.99999999999998,90,0
19234,19,86.0,2456.0,-0.17,65.1,94,89.4,81,7,6.4,4.8,1.99999999999998,90,0
15447,16,52.0,2546.0,-0.0999999999999999,16.5,92,20.4,96,7,8.0,24.0,84.0,90,2
17668,19,67.0,3216.0,0.24,85.5,93,96.9,85,7,6.4,0.0,2.99999999999999,70,0
2689,16,47.0,2406.0,-0.26,73.7,95,26.3,65,6,16.1,4.7,15.0,60,2
