Unnamed: 0,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time
19764,19,73.0,2097.0,-0.68,16.1,91,23.5,81,7,5.6,9.6,53.0,70,1
541,15,75.0,2728.0,0.46,47.1,93,71.0,69,7,8.0,0.0,53.0,70,5
18760,19,43.0,2085.0,-0.39,16.1,92,22.7,85,7,6.4,0.0,13.0,60,1
10727,15,64.0,2344.0,0.0,26.7,96,18.4,73,5,16.1,0.0,11.0,70,0
15872,16,84.0,3019.0,0.11,18.0,90,24.3,94,7,8.0,24.0,7.99999999999998,70,0
2797,16,64.0,2330.0,0.0,81.2,95,26.3,69,6,16.1,4.7,3.99999999999998,90,0
11602,16,12.0,1169.0,-0.17,35.3,102,44.7,69,6,16.1,0.0,11.0,70,2
8885,15,56.0,2858.0,0.19,28.2,87,16.1,72,7,16.1,0.0,61.0,70,3
14538,16,9.0,1284.0,0.13,16.5,95,26.7,98,7,8.0,8.0,47.0,70,2
21847,15,99.0,2838.0,0.37,34.1,94,83.5,106,18,3.2,0.0,97.0,70,5
6256,14,16.0,913.0,-0.71,22.0,95,23.1,73,5,16.1,0.0,50.0,70,3
17400,19,91.0,2598.0,0.0,28.2,93,63.5,88,7,6.4,0.0,9.99999999999998,90,0
13944,16,90.0,2607.0,-0.11,19.2,94,33.3,100,7,8.0,24.0,20.0,70,0
7005,14,49.0,1775.0,-0.71,24.3,96,18.4,75,5,16.1,0.0,21.0,70,1
12543,15,75.0,2741.0,0.0,83.1,94,91.0,110,18,3.2,8.0,11.0,90,2
7486,14,0.0,899.0,0.0,22.0,98,23.5,73,5,16.1,0.0,69.0,70,4
1113,15,52.0,2626.0,-0.53,74.9,90,77.6,67,9,8.0,2.4,5.99999999999998,50,0
8267,15,38.0,1908.0,-0.49,27.5,97,20.8,74,7,16.1,0.0,23.0,70,2
15209,16,64.0,1859.0,0.0,54.1,92,89.0,96,7,8.0,8.0,16.0,70,0
17440,19,97.0,2765.0,0.0,32.2,90,75.3,85,7,6.4,0.0,85.0,90,3
2214,15,94.0,2712.0,0.17,34.1,95,26.3,65,9,8.0,2.4,17.0,80,0
16989,19,85.0,2431.0,0.0,85.5,94,92.9,84,7,5.6,9.6,3.99999999999998,70,1
3708,16,7.99999999999999,946.0,-0.51,23.1,95,26.3,67,6,16.1,4.7,47.0,70,2
482,15,75.0,2133.0,-0.48,62.0,93,77.6,68,7,8.0,0.0,30.0,70,1
12166,15,96.0,2772.0,-0.36,16.9,94,24.7,102,18,3.2,0.0,48.0,90,2
10891,16,74.0,2668.0,0.0,27.5,95,17.3,73,5,16.1,0.0,13.0,90,0
8430,15,47.0,1730.0,-0.46,24.3,88,19.2,79,7,16.1,0.0,11.0,70,1
13869,15,75.0,2159.0,-0.26,53.7,94,92.2,98,18,3.2,0.0,9.99999999999998,80,1
14032,16,78.0,2777.0,-0.12,22.7,94,73.7,88,7,8.0,24.0,12.0,80,2
18924,19,79.0,2949.0,0.36,22.7,91,50.2,84,7,6.4,0.0,35.0,80,0
17005,19,85.0,2434.0,0.0,85.5,94,92.5,81,7,5.6,9.6,2.99999999999999,90,0
13073,15,54.0,1931.0,0.13,82.0,95,92.5,110,18,3.2,8.0,6.99999999999999,70,1
22154,16,61.0,1774.0,0.0,15.3,92,22.0,91,7,8.0,24.0,14.0,80,0
13430,15,63.0,2297.0,0.98,25.5,92,67.8,100,18,3.2,8.0,6.99999999999999,50,0
17806,19,79.0,2865.0,0.11,17.6,91,24.3,84,7,6.4,0.0,7.99999999999998,90,2
12016,15,92.0,2656.0,-0.0900000000000002,85.5,94,91.8,110,18,3.2,0.0,12.0,90,0
17739,19,66.0,3115.0,0.22,66.3,95,91.8,87,7,6.4,0.0,16.0,80,1
22111,15,23.0,1943.0,0.23,35.7,99,65.5,73,5,16.1,0.0,23.0,70,0
8833,15,63.0,2292.0,-1.1,26.3,87,17.6,75,7,16.1,0.0,19.0,70,1
1847,15,24.0,2031.0,0.0,25.5,95,26.3,76,7,6.4,1.5,95.0,50,3
6810,14,0.0,905.0,0.0,22.0,103,23.1,70,5,16.1,0.0,60.0,70,2
13629,15,84.0,2389.0,-0.11,57.3,94,91.0,84,18,3.2,0.0,3.99999999999998,80,0
8066,15,25.0,1028.0,-2.26,23.9,96,29.4,72,7,16.1,0.0,17.0,70,0
1289,15,63.0,2297.0,0.0,82.0,93,81.6,67,9,8.0,2.4,0.999999999999988,80,0
12346,15,93.0,2668.0,-0.13,17.3,91,24.3,102,18,3.2,0.0,2.99999999999999,80,0
18065,19,43.0,1573.0,0.0,80.8,94,94.9,92,7,6.4,0.0,1.99999999999998,70,0
9454,15,0.0,911.0,0.0,22.0,100,22.7,79,5,16.1,0.0,47.0,70,5
793,15,79.0,2263.0,0.25,25.9,99,17.3,67,9,8.0,2.4,5.99999999999998,80,0
17177,19,54.0,1962.0,-0.82,15.7,93,22.7,84,7,6.4,4.8,99.0,70,6
15996,16,104.0,2975.0,0.0,18.0,91,24.3,91,7,8.0,8.0,8.99999999999999,70,0
997,15,54.0,2731.0,-0.24,81.6,97,82.7,69,9,8.0,2.4,44.0,70,2
15614,16,52.0,1940.0,-0.39,15.7,91,22.4,93,7,8.0,24.0,28.0,70,1
17621,19,80.0,2909.0,-0.24,85.1,92,92.5,84,7,6.4,0.0,76.0,90,3
12262,15,90.0,2571.0,-0.13,20.0,91,29.0,93,18,3.2,0.0,12.0,90,1
9054,15,62.0,1783.0,-0.47,29.0,96,46.3,74,5,16.1,0.0,25.0,70,1
15759,16,42.0,2002.0,-0.13,15.7,92,21.2,96,7,8.0,24.0,28.0,80,2
16418,16,6.0,991.0,0.0,13.7,94,27.8,84,7,8.0,8.0,12.0,70,2
8701,15,0.0,908.0,0.0,21.6,93,23.1,67,7,16.1,0.0,30.0,70,0
5648,14,83.0,3000.0,0.0,82.0,85,85.9,75,7,16.1,0.0,18.0,70,0
15951,16,93.0,2715.0,0.27,18.4,91,24.3,101,7,8.0,8.0,53.0,90,2
5832,14,80.0,2297.0,0.0,82.0,90,80.0,72,5,16.1,0.0,15.0,90,0
2708,16,52.0,2671.0,0.0,72.5,95,26.3,65,6,16.1,4.7,15.0,70,2
14285,16,6.99999999999999,1150.0,0.12,13.3,94,49.0,91,7,8.0,8.0,11.0,70,0
9012,15,20.0,3767.0,1.55,55.7,96,78.8,71,7,16.1,0.0,47.0,70,4
21189,15,84.0,3003.0,0.22,65.5,95,89.8,96,18,3.2,8.0,87.0,80,1
18869,19,72.0,2615.0,-0.44,17.3,91,22.7,88,7,6.4,0.0,19.0,70,1
17548,19,85.0,3030.0,0.24,65.9,91,90.6,85,7,6.4,0.0,7.99999999999998,70,0
16361,16,7.99999999999999,1338.0,0.0,14.5,94,30.2,92,7,8.0,8.0,7.99999999999998,70,1
8031,15,2.99999999999999,1895.0,0.23,33.3,94,37.3,65,7,16.1,0.0,26.0,70,3
13289,15,72.0,2599.0,-0.26,16.9,92,23.5,98,18,3.2,8.0,4.99999999999999,70,1
18290,19,62.0,3009.0,0.67,62.4,94,78.0,81,18,3.2,8.8,7.99999999999998,60,1
8425,15,56.0,2038.0,-0.79,25.5,87,18.8,76,7,16.1,0.0,7.99999999999998,70,1
17341,19,100.0,2876.0,0.6,22.0,94,23.1,89,7,6.4,4.8,4.99999999999999,90,0
21933,15,3.99999999999999,974.0,-1.12,17.6,93,52.5,106,18,3.2,8.0,93.0,90,6
12461,15,62.0,2255.0,0.26,50.2,94,89.4,106,18,3.2,8.0,26.0,80,0
18740,19,80.0,2358.0,-0.41,16.1,94,23.5,85,7,6.4,0.0,15.0,60,1
14523,16,9.0,1378.0,-0.33,14.1,92,23.1,102,7,8.0,8.0,48.0,70,2
5983,14,67.0,1931.0,-0.38,25.1,101,18.4,74,5,16.1,0.0,8.99999999999999,90,1
17839,19,73.0,2638.0,0.46,53.3,91,85.9,85,7,6.4,0.0,17.0,90,1
14928,16,90.0,2575.0,0.43,58.0,94,89.4,102,7,8.0,8.0,2.99999999999999,90,0
11130,16,111.0,3191.0,0.0,29.4,79,16.1,72,6,16.1,0.0,3.99999999999998,90,0
3345,16,72.0,2587.0,0.23,82.0,95,26.3,69,6,16.1,4.7,8.99999999999999,70,1
5128,16,99.0,2837.0,-0.53,27.8,95,26.3,63,6,16.1,4.7,3.99999999999998,90,0
6417,14,0.0,907.0,0.0,21.6,105,22.4,73,5,16.1,0.0,74.0,70,3
12644,15,73.0,2625.0,-0.0900000000000002,16.9,93,23.1,110,18,3.2,8.0,2.99999999999999,80,0
12218,15,54.0,2516.0,0.75,85.5,94,91.8,107,18,3.2,0.0,16.0,70,0
5187,16,93.0,2660.0,0.2,27.5,95,26.3,60,6,16.1,4.7,5.99999999999998,90,1
1253,15,63.0,2270.0,0.24,34.5,84,45.5,65,9,8.0,2.4,23.0,80,0
17698,19,74.0,2684.0,-0.45,56.9,94,88.6,85,7,6.4,0.0,2.99999999999999,70,1
20032,19,92.0,2700.0,-0.52,56.1,93,87.5,83,7,5.6,9.6,2.99999999999999,90,0
11601,16,11.0,1045.0,-0.17,22.4,102,38.4,73,6,16.1,0.0,11.0,70,2
21286,20,109.0,3091.0,0.44,68.6,94,91.0,80,7,8.0,0.0,13.0,80,1
11067,16,71.0,2557.0,0.13,27.1,90,17.6,74,5,16.1,0.0,16.0,90,0
10137,15,25.0,2051.0,0.15,32.9,102,51.0,70,5,16.1,0.0,34.0,70,1
21029,20,120.0,3448.0,-0.33,18.8,94,24.3,87,7,8.0,0.0,43.0,90,1
13683,15,82.0,2337.0,-0.0999999999999999,29.0,94,76.1,111,18,3.2,0.0,1.99999999999998,90,0
16393,16,0.0,661.0,0.0,12.9,94,28.6,88,7,8.0,8.0,7.99999999999998,70,2
9390,15,0.0,895.0,0.0,22.0,99,24.7,70,5,16.1,0.0,52.0,70,4
9201,15,23.0,1915.0,-0.2,52.5,96,78.8,74,5,16.1,0.0,59.0,70,1
13621,15,82.0,2985.0,0.11,54.5,94,89.8,88,18,3.2,0.0,2.99999999999999,90,1
4242,16,0.0,913.0,0.0,22.0,95,26.3,66,6,16.1,4.7,20.0,90,1
19543,19,67.0,2446.0,0.23,70.2,94,89.8,80,7,6.4,4.8,129.0,90,10
15843,16,69.0,2502.0,-0.31,16.9,91,23.5,94,7,8.0,24.0,8.99999999999999,90,0
21735,15,86.0,2464.0,-0.28,26.7,95,26.3,65,6,16.1,0.299999999999998,2.99999999999999,50,0
936,15,66.0,2376.0,-0.19,47.1,95,74.5,64,9,8.0,2.4,8.99999999999999,70,3
11361,16,18.0,2258.0,0.68,34.1,96,73.3,69,6,16.1,0.0,11.0,70,0
14935,16,104.0,2952.0,0.42,64.7,94,89.4,101,7,8.0,8.0,4.99999999999999,90,0
16945,19,90.0,3241.0,-0.23,62.0,94,90.2,83,7,5.6,9.6,14.0,90,1
15437,16,32.0,2458.0,0.14,17.3,93,25.9,102,7,8.0,24.0,86.0,70,2
3054,16,72.0,2591.0,-0.22,36.9,95,26.3,65,6,16.1,1.3,54.0,70,2
5294,16,1.99999999999999,907.0,-0.53,21.2,95,26.3,62,6,16.1,4.7,11.0,70,2
18846,19,72.0,2609.0,-0.71,17.3,91,23.5,83,7,6.4,0.0,6.99999999999999,90,0
2257,15,76.0,2184.0,-0.25,82.0,95,26.3,67,9,16.1,2.4,8.99999999999999,70,0
4947,16,69.0,2963.0,0.61,61.2,95,26.3,64,6,16.1,1.3,50.0,90,1
3975,16,78.0,2222.0,0.74,55.7,95,26.3,61,6,16.1,4.7,6.99999999999999,90,0
19454,19,87.0,3153.0,-0.39,33.3,94,74.1,83,7,6.4,4.8,31.0,90,2
4669,16,99.0,2856.0,-1.29,28.2,95,26.3,63,6,16.1,1.3,16.0,80,0
341,15,67.0,2292.0,-0.27,25.1,90,80.8,65,9,16.1,2.4,53.0,90,1
5318,16,0.0,915.0,0.0,21.2,95,26.3,67,6,16.1,4.7,11.0,70,2
20676,20,78.0,2224.0,0.22,16.5,91,21.2,78,18,8.0,0.0,39.0,60,0
14182,16,46.0,2225.0,0.13,23.9,94,38.8,101,7,8.0,8.0,6.99999999999999,90,1
21701,19,38.0,2838.0,-0.23,17.3,92,21.6,85,18,3.2,8.8,93.0,50,9
4846,16,84.0,2416.0,0.26,26.3,95,26.3,64,6,16.1,1.3,51.0,90,2
429,15,81.0,2347.0,-0.23,81.6,95,80.0,67,7,8.0,0.0,5.99999999999998,70,0
7826,15,0.0,898.0,0.0,22.4,98,25.5,78,5,16.1,0.0,37.0,70,2
1323,15,17.0,1438.0,-0.25,26.7,100,27.8,66,9,8.0,2.4,12.0,90,0
15509,16,43.0,1987.0,0.42,17.6,92,33.7,96,7,8.0,24.0,4.99999999999999,80,1
16369,16,6.99999999999999,1048.0,0.0,15.3,94,36.9,92,7,8.0,8.0,7.99999999999998,70,1
551,15,71.0,2561.0,-0.19,27.1,90,18.0,67,7,8.0,0.0,5.99999999999998,90,0
223,15,85.0,3062.0,0.0,43.9,90,74.1,64,9,16.1,2.4,3.99999999999998,90,0
21886,16,0.0,643.0,0.0,13.3,94,35.3,96,7,8.0,8.0,8.99999999999999,70,1
1187,15,64.0,2322.0,0.0,25.9,89,16.9,63,9,8.0,2.4,6.99999999999999,90,2
19161,19,93.0,2670.0,0.23,85.1,94,90.6,81,7,6.4,4.8,6.99999999999999,90,0
3726,16,6.99999999999999,1138.0,1.03,33.3,95,26.3,65,6,16.1,4.7,47.0,70,2
9257,15,38.0,1995.0,0.24,44.3,97,74.1,84,5,16.1,0.0,59.0,70,2
6346,14,0.0,0.0,0.0,27.8,101,0.0,73,5,16.1,0.0,87.0,70,7
11241,16,110.0,3146.0,0.0,28.6,90,15.3,71,6,16.1,0.0,14.0,90,0
4025,16,82.0,2354.0,-0.27,38.0,95,26.3,63,6,16.1,4.7,2.99999999999999,80,0
5221,16,42.0,920.0,-1.63,21.6,95,26.3,62,6,16.1,4.7,27.0,70,1
21461,16,34.0,1666.0,-0.52,15.3,94,23.5,100,7,8.0,24.0,218.0,90,14
1996,15,85.0,2648.0,-0.27,69.0,95,26.3,71,6,16.1,0.299999999999998,2.99999999999999,90,0
9565,15,11.0,909.0,0.66,82.0,102,76.9,74,5,16.1,0.0,106.0,70,5
16936,19,85.0,3062.0,0.24,85.5,94,93.7,83,7,5.6,9.6,8.99999999999999,90,1
477,15,78.0,2246.0,-0.24,63.9,93,72.2,59,9,16.1,2.4,8.99999999999999,70,0
22960,15,9.0,1386.0,0.77,37.3,95,87.1,106,18,3.2,8.0,102.0,90,0
17522,19,80.0,2887.0,0.22,26.3,93,45.1,92,7,6.4,4.8,186.0,60,7
19296,19,86.0,2479.0,-0.47,52.9,92,87.8,84,7,6.4,4.8,13.0,90,0
15317,16,56.0,1624.0,-0.12,14.9,91,21.6,97,7,8.0,8.0,9.99999999999998,90,0
19435,19,91.0,3257.0,0.17,80.0,92,96.1,84,7,6.4,4.8,11.0,80,0
7750,15,0.0,909.0,0.0,22.4,99,25.9,72,5,16.1,0.0,38.0,70,1
9714,15,19.0,923.0,0.0,23.5,94,27.5,74,5,16.1,0.0,39.0,70,2
2374,15,61.0,2185.0,-0.6,25.5,95,26.3,71,9,8.0,2.4,8.99999999999999,70,1
5299,16,0.0,890.0,0.0,21.2,95,26.3,58,6,16.1,4.7,11.0,70,2
21084,20,93.0,2691.0,0.54,55.7,91,89.0,85,7,8.0,0.0,23.0,70,1
14177,16,45.0,2172.0,-0.53,20.0,94,28.6,98,7,8.0,8.0,11.0,90,1
11830,15,16.0,1315.0,0.4,16.5,95,28.6,105,18,3.2,0.0,8.99999999999999,70,0
9316,15,0.0,890.0,0.0,21.2,101,22.7,65,5,16.1,0.0,35.0,70,1
10951,16,50.0,2552.0,0.24,36.9,87,76.5,74,5,16.1,0.0,6.99999999999999,90,0
3621,16,44.0,2208.0,0.0,35.3,95,26.3,61,6,16.1,4.7,8.99999999999999,70,1
10645,15,39.0,1999.0,0.18,25.9,101,19.2,69,5,16.1,0.0,40.0,70,1
1097,15,62.0,3133.0,0.18,42.4,89,72.9,68,9,8.0,2.4,3.99999999999998,50,0
1726,15,10.0,1618.0,-0.48,22.4,95,26.3,74,7,6.4,1.5,95.0,50,3
6724,14,24.0,1249.0,-1.93,25.9,99,23.5,75,5,16.1,0.0,48.0,70,2
8800,15,70.0,2521.0,0.36,66.7,91,73.3,71,7,16.1,0.0,11.0,70,1
13986,16,68.0,2483.0,-0.18,56.9,94,89.4,98,7,8.0,24.0,8.99999999999999,70,1
21432,19,85.0,2446.0,-0.45,16.9,91,23.5,91,7,6.4,0.0,15.0,70,0
19370,19,79.0,2849.0,-0.23,54.1,94,84.3,84,7,6.4,4.8,91.0,70,6
5303,16,0.0,900.0,0.0,21.2,95,26.3,64,6,16.1,4.7,11.0,70,2
20685,20,93.0,2687.0,0.17,44.7,91,88.6,81,18,8.0,0.0,31.0,90,2
5885,14,81.0,2323.0,-0.26,25.9,96,16.1,76,5,16.1,0.0,27.0,90,1
12581,15,99.0,2843.0,0.12,18.0,91,19.2,97,18,3.2,8.0,19.0,80,0
13782,15,81.0,2335.0,-0.55,16.5,94,22.7,91,18,3.2,0.0,13.0,90,0
11749,15,0.0,658.0,0.0,12.9,100,26.3,102,18,3.2,0.0,8.99999999999999,70,0
10733,15,64.0,2326.0,-0.24,26.7,96,18.4,73,5,16.1,0.0,35.0,70,0
4637,16,100.0,2876.0,0.0,27.8,95,26.3,62,6,16.1,4.7,6.99999999999999,90,1
12677,15,68.0,2010.0,0.0,19.6,91,25.1,98,18,3.2,8.0,2.99999999999999,90,7
6172,14,19.0,1661.0,-0.25,28.6,97,26.7,76,5,16.1,0.0,34.0,50,2
15168,16,76.0,2204.0,-0.79,16.5,91,22.7,104,7,8.0,8.0,60.0,50,1
3543,16,62.0,1789.0,0.22,24.7,95,26.3,63,6,16.1,4.7,13.0,50,0
16995,19,85.0,2433.0,0.0,84.7,94,92.9,84,7,5.6,9.6,0.999999999999988,70,0
21208,15,85.0,2437.0,0.0,16.5,91,25.5,106,18,3.2,8.0,15.0,90,8
18780,19,64.0,3038.0,0.27,18.4,91,24.7,92,7,6.4,0.0,14.0,90,0
7572,15,28.0,1450.0,-0.51,23.1,102,18.0,76,5,16.1,0.0,30.0,70,1
22776,15,102.0,2911.0,0.0,18.0,91,24.3,109,18,3.2,8.0,82.0,90,1
18535,19,44.0,2135.0,0.23,85.5,96,92.9,85,7,6.4,0.0,8.99999999999999,70,0
4801,16,109.0,3145.0,0.2,38.8,95,26.3,71,6,16.1,1.3,27.0,90,1
2928,16,78.0,2824.0,0.2,38.4,95,26.3,65,6,16.1,1.3,18.0,70,4
1415,15,69.0,2492.0,0.560000000000001,27.1,83,18.8,66,9,8.0,2.4,4.99999999999999,90,0
1040,15,60.0,2176.0,-0.24,81.6,85,76.5,72,9,8.0,2.4,20.0,70,2
14667,16,72.0,2643.0,-0.13,17.3,91,20.4,100,7,8.0,8.0,7.99999999999998,90,0
22192,16,76.0,2759.0,0.0,70.2,95,26.3,69,6,16.1,1.3,24.0,70,0
9283,15,0.0,903.0,0.0,22.0,98,25.1,69,5,16.1,0.0,35.0,70,1
20085,20,82.0,3875.0,0.99,85.5,92,99.6,88,7,8.0,0.0,1.99999999999998,70,0
6599,14,13.0,959.0,-1.71,23.5,99,27.1,74,5,16.1,0.0,39.0,70,1
2634,16,51.0,1843.0,0.16,80.0,95,26.3,68,6,16.1,1.3,90.0,60,10
2630,16,49.0,1762.0,0.0,36.9,95,26.3,68,6,16.1,1.3,88.0,60,10
7887,15,15.0,1181.0,-1.69,23.5,97,22.7,81,5,16.1,0.0,26.0,70,1
20604,20,86.0,2464.0,0.0,16.9,91,22.7,80,18,8.0,0.0,70.0,90,6
11868,15,82.0,2382.0,0.0,16.5,94,22.7,106,18,3.2,0.0,24.0,70,1
10582,15,29.0,2413.0,0.24,76.9,99,74.9,76,5,16.1,0.0,22.0,70,0
4324,16,47.0,2376.0,0.25,37.6,95,26.3,62,6,16.1,4.7,21.0,90,1
21061,20,105.0,3004.0,0.44,26.7,92,58.0,81,7,8.0,0.0,16.0,90,0
20885,20,102.0,2893.0,-0.73,17.6,93,23.1,81,7,8.0,0.0,53.0,90,4
23032,15,81.0,2316.0,0.26,55.3,95,91.8,106,18,3.2,8.0,15.0,60,1
2277,15,50.0,1804.0,0.0,82.0,95,26.3,69,9,8.0,2.4,7.99999999999998,70,2
16785,19,85.0,2447.0,0.22,85.5,93,93.3,88,7,5.6,9.6,14.0,90,0
10303,15,0.0,896.0,0.0,21.6,104,23.1,70,5,16.1,0.0,85.0,70,4
1002,15,60.0,3080.0,0.38,82.0,95,86.3,69,9,8.0,2.4,72.0,70,5
2918,16,76.0,2751.0,0.0,82.0,95,26.3,67,6,16.1,1.3,7.99999999999998,90,2
5565,14,84.0,3015.0,0.25,82.0,103,84.3,80,7,16.1,0.0,9.99999999999998,70,1
7845,15,0.0,905.0,0.0,21.6,99,23.1,78,5,16.1,0.0,37.0,70,2
17475,19,81.0,2361.0,-1.05,16.9,91,23.1,91,7,6.4,0.0,15.0,70,0
6174,14,21.0,1758.0,0.24,33.7,97,51.0,76,5,16.1,0.0,33.0,50,2
10841,16,56.0,2807.0,0.37,52.5,98,76.9,70,5,16.1,0.0,88.0,90,6
22531,15,82.0,2952.0,-0.27,17.6,93,23.1,111,18,3.2,8.0,6.99999999999999,70,3
17300,19,105.0,3776.0,0.25,19.6,94,26.7,85,7,6.4,4.8,1.99999999999998,90,0
7059,14,17.0,1416.0,0.73,50.6,102,71.0,75,5,16.1,0.0,72.0,70,3
13368,15,75.0,2732.0,0.11,45.5,93,82.7,105,18,3.2,8.0,34.0,90,2
2531,16,68.0,2458.0,-0.26,26.7,95,26.3,68,6,16.1,4.7,35.0,80,4
11414,16,15.0,1288.0,-0.24,22.4,101,18.0,62,6,16.1,0.0,28.0,70,1
18684,19,88.0,2527.0,-0.23,85.5,93,91.8,87,7,6.4,0.0,7.99999999999998,90,1
20259,20,104.0,2965.0,0.35,69.4,94,89.8,80,7,8.0,0.0,9.99999999999998,80,1
5397,16,0.0,0.0,0.0,27.1,95,26.3,64,6,16.1,4.7,8.99999999999999,70,1
209,15,81.0,2923.0,0.0,82.0,89,84.3,61,9,16.1,2.4,16.0,90,2
22012,15,84.0,2378.0,0.45,52.2,91,91.4,101,18,3.2,8.0,11.0,70,1
6470,14,47.0,2410.0,-0.23,27.5,100,18.0,76,5,16.1,0.0,14.0,70,1
2147,15,21.0,3234.0,0.53,38.4,95,26.3,71,9,8.0,2.4,102.0,90,0
17288,19,84.0,3108.0,-0.98,18.0,91,24.3,92,7,6.4,4.8,11.0,90,0
13646,15,86.0,2439.0,0.12,56.9,94,90.2,91,18,3.2,0.0,2.99999999999999,80,0
22619,15,40.0,1944.0,0.69,17.3,95,34.1,109,18,3.2,8.0,103.0,90,6
21019,20,109.0,3116.0,0.0,18.0,91,23.5,80,7,8.0,0.0,7.99999999999998,70,0
12638,15,58.0,2723.0,0.61,26.3,92,57.6,109,18,3.2,8.0,11.0,80,0
13482,15,40.0,1933.0,-0.99,22.4,92,69.8,94,18,3.2,0.0,90.0,70,2
4201,16,0.0,919.0,-0.25,22.4,95,26.3,60,6,16.1,4.7,21.0,90,1
5764,14,74.0,2665.0,0.0,82.0,90,81.2,75,7,16.1,0.0,16.0,90,1
19400,19,87.0,3138.0,0.72,67.1,92,91.4,85,7,6.4,4.8,245.0,90,11
22661,15,54.0,1590.0,-0.88,14.9,92,22.0,94,18,3.2,8.0,34.0,60,1
2157,15,20.0,1676.0,0.26,78.4,95,26.3,71,9,8.0,2.4,104.0,90,6
10589,15,24.0,1232.0,-0.16,29.8,99,38.8,75,5,16.1,0.0,24.0,70,1
21396,19,81.0,2945.0,0.0,33.3,93,82.0,81,7,6.4,4.8,39.0,90,2
11354,16,2.99999999999999,887.0,-0.34,21.6,95,23.5,72,6,16.1,0.0,12.0,70,0
7130,14,0.0,898.0,0.0,22.4,103,25.5,72,5,16.1,0.0,72.0,70,3
20045,19,104.0,2971.0,0.24,65.9,94,89.4,84,7,5.6,9.6,2.99999999999999,90,0
1389,15,55.0,2791.0,0.0,35.7,97,41.6,65,9,8.0,2.4,2.99999999999999,90,1
16648,18,0.0,662.0,0.0,12.9,97,24.3,85,7,4.0,8.8,8.99999999999999,70,0
14615,16,70.0,2592.0,-0.54,22.7,93,53.7,96,7,8.0,8.0,29.0,90,0
9709,15,34.0,1747.0,-0.74,24.7,95,19.6,73,5,16.1,0.0,39.0,70,2
6740,14,32.0,1736.0,-0.18,34.9,99,49.4,74,5,16.1,0.0,56.0,70,2
16071,16,100.0,2878.0,0.13,17.6,91,23.1,91,7,8.0,8.0,9.99999999999998,70,2
1407,15,62.0,2252.0,-0.78,26.3,86,18.0,65,9,8.0,2.4,7.99999999999998,70,1
4352,16,86.0,2481.0,0.24,82.0,95,26.3,61,6,16.1,4.7,2.99999999999999,90,0
11982,15,91.0,2610.0,0.13,83.9,94,92.2,97,18,3.2,0.0,15.0,90,0
23061,15,102.0,2934.0,0.0,18.0,91,24.7,110,18,3.2,8.0,85.0,80,1
9340,15,41.0,2111.0,0.99,82.0,102,79.6,69,5,16.1,0.0,31.0,70,1
11187,16,110.0,3150.0,-0.99,29.0,87,16.1,78,6,16.1,0.0,14.0,90,1
22000,16,2.99999999999999,919.0,-0.24,22.7,95,26.3,60,6,16.1,4.7,21.0,90,1
5870,14,78.0,2235.0,-0.42,25.5,95,16.9,77,5,16.1,0.0,22.0,90,1
12962,15,99.0,2836.0,0.77,18.0,91,23.9,91,7,8.0,0.0,6.99999999999999,90,0
14334,16,15.0,1155.0,0.31,13.7,94,25.1,93,7,8.0,8.0,12.0,50,0
17478,19,64.0,1901.0,-1.34,15.7,91,22.0,92,7,6.4,0.0,14.0,70,0
17998,19,66.0,2348.0,-0.64,16.5,91,22.0,85,7,6.4,0.0,1.99999999999998,90,0
12686,15,82.0,2983.0,0.4,64.7,94,83.5,110,18,3.2,8.0,5.99999999999998,70,2
12526,15,81.0,2943.0,0.0,65.1,94,89.8,106,18,3.2,8.0,3.99999999999998,50,0
20533,20,88.0,2523.0,0.45,21.2,91,45.5,88,18,8.0,0.0,28.0,90,0
10039,15,30.0,1543.0,0.46,71.8,99,68.6,72,5,16.1,0.0,64.0,70,4
552,15,70.0,2524.0,-0.14,27.1,90,18.0,67,7,8.0,0.0,5.99999999999998,90,0
18708,19,88.0,3202.0,0.43,84.3,94,96.5,88,7,6.4,0.0,4.99999999999999,70,0
10625,15,36.0,1920.0,0.14,82.0,101,80.0,71,5,16.1,0.0,37.0,70,2
18819,19,73.0,2647.0,-0.44,17.3,92,23.9,85,7,6.4,0.0,2.99999999999999,50,1
7104,14,54.0,1971.0,-0.42,25.5,102,18.0,75,5,16.1,0.0,31.0,70,3
18403,19,88.0,3363.0,-0.23,37.6,94,86.7,87,35,8.0,0.0,13.0,90,0
7999,15,0.0,900.0,0.0,21.6,91,23.5,77,7,16.1,0.0,26.0,70,3
10387,15,11.0,1279.0,0.57,79.2,99,76.9,71,5,16.1,0.0,92.0,70,6
259,15,82.0,2376.0,-0.18,80.0,90,80.4,59,9,16.1,2.4,5.99999999999998,90,0
21160,20,0.0,674.0,0.0,12.9,94,25.5,74,7,8.0,0.0,8.99999999999999,70,0
19151,19,90.0,2570.0,0.0,85.5,94,91.4,81,7,6.4,4.8,3.99999999999998,90,0
7294,14,27.0,1433.0,-0.24,22.0,101,21.2,75,5,16.1,0.0,29.0,70,3
21439,15,104.0,2985.0,0.4,64.7,94,89.8,105,18,3.2,8.0,8.99999999999999,70,0
7576,15,26.0,1329.0,0.25,77.6,102,74.5,76,5,16.1,0.0,30.0,70,1
