ID,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time
18388,19,67.0,1917.0,0.17,69.4,94,90.6,85,35,8.0,0.0,6.99999999999999,80,0
21689,16,20.0,1611.0,0.51,43.9,103,74.1,77,6,16.1,0.0,11.0,70,2
15651,16,62.0,2252.0,-0.28,30.2,91,42.7,94,7,8.0,24.0,13.0,60,0
21888,16,9.0,962.0,0.19,14.1,99,25.5,105,7,8.0,8.0,39.0,50,1
7491,14,0.0,900.0,0.0,21.6,98,23.1,73,5,16.1,0.0,69.0,70,4
18829,19,74.0,2696.0,0.0,17.3,91,23.5,85,7,6.4,0.0,1.99999999999998,90,0
23017,14,81.0,2916.0,-0.73,46.3,90,45.5,77,5,16.1,0.0,3.99999999999998,70,0
17635,19,87.0,3141.0,-0.23,35.7,91,87.1,81,7,6.4,0.0,20.0,70,2
5904,14,65.0,1886.0,-0.79,24.3,97,16.9,76,5,16.1,0.0,14.0,90,1
20701,20,84.0,2393.0,0.3,16.9,91,21.6,83,18,8.0,0.0,9.99999999999998,80,0
12367,15,85.0,2448.0,-2.05,16.9,91,22.7,96,18,3.2,0.0,6.99999999999999,80,1
8085,15,0.0,900.0,0.0,22.4,93,25.5,66,7,16.1,0.0,20.0,70,0
15459,16,45.0,2187.0,0.11,17.6,92,30.2,96,7,8.0,24.0,80.0,90,2
21850,15,62.0,2250.0,0.25,26.3,99,18.0,66,9,8.0,2.4,14.0,70,3
2038,15,69.0,1296.0,-0.560000000000001,21.2,95,26.3,67,9,8.0,2.4,14.0,90,2
1596,15,69.0,2505.0,-0.13,38.0,86,56.9,68,6,16.1,0.299999999999998,2.99999999999999,70,0
22897,16,43.0,1251.0,0.0,14.1,91,22.7,92,7,8.0,24.0,9.99999999999998,80,0
2782,16,54.0,1956.0,0.25,82.0,95,26.3,66,6,16.1,4.7,9.99999999999998,70,0
938,15,67.0,2404.0,0.0,36.1,95,49.0,62,9,8.0,2.4,9.99999999999998,80,3
19745,19,98.0,2812.0,0.0,18.0,92,24.7,84,7,5.6,9.6,13.0,70,0
9794,15,32.0,1644.0,-0.53,23.5,98,18.4,79,5,16.1,0.0,60.0,70,3
13172,15,80.0,2283.0,-0.25,85.5,94,93.3,98,18,3.2,8.0,6.99999999999999,90,0
195,15,80.0,2892.0,0.0,42.4,89,72.5,62,9,16.1,2.4,7.99999999999998,70,0
17317,19,98.0,3528.0,0.23,69.0,92,96.9,85,7,6.4,4.8,5.99999999999998,90,0
7493,14,0.0,899.0,0.0,21.6,99,23.1,73,5,16.1,0.0,69.0,70,4
18196,19,81.0,2941.0,0.22,70.2,93,91.0,84,35,8.0,0.0,5.99999999999998,60,0
2404,15,49.0,1764.0,0.39,23.9,95,26.3,69,9,8.0,2.4,3.99999999999998,50,0
16362,16,7.99999999999999,1163.0,0.0,17.3,94,52.5,92,7,8.0,8.0,7.99999999999998,70,1
8066,15,25.0,1028.0,-2.26,23.9,96,29.4,72,7,16.1,0.0,17.0,70,0
22850,15,83.0,2387.0,0.0,26.3,97,17.6,66,7,8.0,0.0,5.99999999999998,90,0
14775,16,108.0,3082.0,-0.0799999999999998,21.2,91,44.7,97,7,8.0,8.0,6.99999999999999,90,0
18421,19,106.0,3050.0,0.23,66.3,94,90.6,87,35,8.0,0.0,0.999999999999988,70,0
21854,15,54.0,1956.0,0.27,62.4,94,90.6,101,18,3.2,8.0,15.0,60,1
14898,16,30.0,2194.0,0.81,63.5,92,92.2,100,7,8.0,8.0,2.99999999999999,90,0
1903,15,87.0,2486.0,0.26,26.7,95,26.3,67,6,16.1,0.299999999999998,5.99999999999998,70,0
10371,15,20.0,1578.0,-0.29,75.7,101,76.5,78,5,16.1,0.0,102.0,70,7
21007,20,97.0,2768.0,-0.14,17.6,91,22.4,80,7,8.0,0.0,17.0,90,2
12988,15,81.0,2312.0,-0.27,72.2,94,92.5,102,7,8.0,0.0,5.99999999999998,60,0
21627,14,0.0,899.0,0.0,21.6,103,22.7,67,5,16.1,0.0,60.0,70,2
11285,16,90.0,2592.0,0.0,27.5,91,18.0,73,6,16.1,0.0,39.0,90,1
12676,15,68.0,1945.0,-0.27,15.7,91,21.2,98,18,3.2,8.0,2.99999999999999,90,0
8777,15,54.0,1971.0,-0.78,25.1,87,18.0,72,7,16.1,0.0,66.0,70,1
4754,16,95.0,2740.0,0.0,27.5,95,26.3,62,6,16.1,1.3,18.0,80,2
21366,15,75.0,2703.0,-0.38,16.5,94,20.0,104,18,3.2,8.0,46.0,70,2
20989,20,90.0,2541.0,0.0,16.9,91,22.0,80,7,8.0,0.0,6.99999999999999,90,0
6353,14,17.0,2515.0,0.93,81.6,101,71.0,77,5,16.1,0.0,87.0,70,7
11177,16,112.0,3201.0,0.0,29.0,86,16.1,78,6,16.1,0.0,6.99999999999999,70,1
11993,15,97.0,2783.0,0.11,63.5,94,89.4,98,18,3.2,0.0,7.99999999999998,90,0
19899,19,105.0,2995.0,0.23,18.4,93,25.9,83,7,5.6,9.6,5.99999999999998,80,0
12254,15,100.0,2869.0,-0.26,17.6,92,25.1,89,18,3.2,0.0,17.0,90,1
10531,15,32.0,1642.0,-0.83,70.2,103,78.8,75,5,16.1,0.0,37.0,70,1
993,15,55.0,1989.0,0.0,78.8,99,78.4,68,9,16.1,2.4,8.99999999999999,70,0
22336,15,76.0,2745.0,0.65,61.2,91,89.4,100,18,3.2,8.0,35.0,70,1
18240,19,43.0,2101.0,-0.95,16.1,92,22.0,80,18,3.2,8.8,91.0,50,9
14779,16,108.0,3085.0,0.0,21.2,94,40.4,102,7,8.0,8.0,6.99999999999999,90,0
16187,16,6.0,1065.0,-0.23,13.7,94,27.8,97,7,8.0,8.0,28.0,70,1
19130,19,87.0,2479.0,0.0,62.0,93,89.4,79,7,6.4,0.0,2.99999999999999,90,0
10040,15,33.0,1695.0,0.46,37.6,99,67.5,72,5,16.1,0.0,62.0,70,4
22958,14,42.0,2086.0,-0.94,25.9,92,18.4,75,5,16.1,0.0,60.0,70,3
4207,16,6.0,1293.0,-0.26,24.3,95,26.3,63,6,16.1,4.7,21.0,90,1
7829,15,0.0,911.0,0.0,22.0,98,25.5,78,5,16.1,0.0,37.0,70,2
9779,15,5.0,1663.0,0.72,25.9,97,35.3,71,5,16.1,0.0,72.0,70,3
20644,20,93.0,2659.0,0.0,21.6,93,73.7,78,18,8.0,0.0,16.0,70,0
23138,15,90.0,2559.0,-0.13,85.5,94,92.2,102,18,3.2,0.0,56.0,90,1
11590,16,9.0,1470.0,1.28,28.6,103,57.3,77,6,16.1,0.0,11.0,70,2
6958,14,9.0,1054.0,-1.87,24.7,96,29.0,68,5,16.1,0.0,62.0,70,5
20808,20,86.0,3089.0,-0.24,18.4,92,24.7,84,18,8.0,0.0,2.99999999999999,70,0
11135,16,115.0,3285.0,0.0,29.4,80,16.5,72,6,16.1,0.0,5.99999999999998,90,0
12893,15,67.0,2411.0,0.65,54.9,94,91.0,102,18,3.2,0.0,7.99999999999998,60,0
21810,15,62.0,1801.0,-0.21,15.3,92,21.2,102,18,3.2,0.0,186.0,60,9
15154,16,85.0,2450.0,-0.4,16.9,91,24.3,97,7,8.0,8.0,32.0,90,0
3586,16,43.0,2177.0,0.0,82.0,95,26.3,68,6,16.1,4.7,11.0,50,0
16842,19,79.0,2272.0,0.0,81.2,94,93.7,85,7,5.6,9.6,2.99999999999999,90,0
5850,14,85.0,2441.0,0.0,72.5,91,72.2,77,5,16.1,0.0,245.0,90,10
21652,16,3.99999999999999,1134.0,0.13,14.1,91,32.5,102,7,8.0,8.0,46.0,70,2
7121,14,0.0,904.0,-1.21,22.7,103,26.3,78,5,16.1,0.0,72.0,70,3
17677,19,74.0,3524.0,-0.24,36.9,94,88.2,84,7,6.4,0.0,2.99999999999999,70,0
3908,16,76.0,2230.0,0.25,80.0,95,26.3,65,6,16.1,4.7,9.99999999999998,90,0
9342,15,47.0,2378.0,0.51,43.9,102,79.2,68,5,16.1,0.0,32.0,70,1
4645,16,91.0,2585.0,-1.31,27.1,95,26.3,65,6,16.1,4.7,11.0,90,0
3810,16,44.0,2239.0,0.5,82.0,95,26.3,71,6,16.1,4.7,68.0,50,1
11371,16,13.0,1145.0,-0.25,20.4,97,16.1,74,6,16.1,0.0,29.0,70,0
153,15,90.0,2572.0,0.0,81.6,96,80.8,65,9,16.1,2.4,5.99999999999998,90,0
20313,20,104.0,2975.0,0.22,80.0,93,92.2,81,7,8.0,0.0,13.0,90,0
11994,15,97.0,2790.0,0.0,63.5,94,89.4,98,18,3.2,0.0,5.99999999999998,90,0
8805,15,75.0,2720.0,0.0,32.5,93,34.1,75,7,16.1,0.0,22.0,70,1
6135,14,46.0,2345.0,-0.12,26.7,92,18.0,75,5,16.1,0.0,57.0,70,3
20304,20,100.0,2880.0,-0.560000000000001,67.8,94,82.4,80,7,8.0,0.0,4.99999999999999,90,1
11912,15,96.0,2730.0,0.0,60.8,94,89.8,101,18,3.2,0.0,8.99999999999999,90,0
10159,15,27.0,2227.0,-1.24,26.7,95,18.4,71,5,16.1,0.0,44.0,70,1
1091,15,58.0,3156.0,-0.49,48.2,88,82.4,69,9,8.0,2.4,2.99999999999999,50,0
22091,16,51.0,2858.0,0.0,81.6,84,79.6,72,5,16.1,0.0,21.0,70,0
1852,15,34.0,1728.0,-0.24,29.0,95,26.3,70,7,6.4,1.5,95.0,50,3
231,15,87.0,3149.0,0.0,74.1,90,85.5,65,9,16.1,2.4,15.0,90,0
9826,15,0.0,893.0,0.0,21.2,99,21.6,78,5,16.1,0.0,45.0,70,2
2684,16,51.0,2564.0,0.21,68.6,95,26.3,67,6,16.1,4.7,15.0,70,1
16949,19,94.0,3415.0,0.12,84.3,94,99.6,89,7,5.6,9.6,13.0,70,1
9959,15,40.0,1865.0,-0.49,24.3,97,48.2,73,5,16.1,0.0,33.0,70,4
9924,15,30.0,2338.0,0.91,25.5,105,54.1,70,5,16.1,0.0,39.0,70,1
1398,15,61.0,3135.0,0.24,28.6,90,17.3,68,9,8.0,2.4,5.99999999999998,70,1
8718,15,58.0,2969.0,0.25,43.1,96,71.0,72,7,16.1,0.0,27.0,70,0
17337,19,105.0,3795.0,-0.74,19.6,91,27.1,88,7,6.4,4.8,3.99999999999998,80,0
6378,14,50.0,1808.0,0.5,28.6,103,43.1,72,5,16.1,0.0,60.0,70,3
9998,15,49.0,2508.0,0.26,33.7,96,43.5,68,5,16.1,0.0,46.0,70,3
17159,19,62.0,2945.0,0.75,64.7,94,89.8,85,7,6.4,4.8,14.0,90,2
6907,14,11.0,1619.0,1.02,76.5,100,70.6,71,5,16.1,0.0,57.0,70,3
10653,15,50.0,1809.0,-0.26,25.1,101,19.2,71,5,16.1,0.0,35.0,70,1
21984,15,74.0,2161.0,-0.0999999999999999,16.1,91,20.0,109,18,3.2,0.0,88.0,60,6
18368,19,88.0,2549.0,-0.46,64.3,92,89.4,84,35,8.0,0.0,1.99999999999998,90,0
9942,15,66.0,2414.0,0.0,37.6,102,59.2,74,5,16.1,0.0,13.0,70,2
19942,19,108.0,3105.0,-0.5,18.4,93,25.5,81,7,5.6,9.6,5.99999999999998,90,0
3106,16,73.0,2112.0,-0.54,82.0,95,26.3,67,6,16.1,1.3,12.0,90,0
15601,16,62.0,2268.0,0.14,16.5,90,22.0,91,7,8.0,24.0,26.0,90,1
20210,20,102.0,2906.0,-0.49,18.0,92,25.1,79,7,8.0,0.0,1.99999999999998,80,0
7207,14,1.99999999999999,1446.0,0.32,37.3,105,38.8,74,5,16.1,0.0,64.0,70,3
7533,15,23.0,1870.0,0.25,37.6,100,65.9,75,5,16.1,0.0,42.0,70,1
5534,14,88.0,2542.0,-0.25,82.0,99,51.8,74,7,16.1,0.0,11.0,90,0
1251,15,61.0,2229.0,0.16,28.6,84,22.0,65,9,8.0,2.4,23.0,80,0
5985,14,66.0,1906.0,-0.12,25.1,101,18.8,74,5,16.1,0.0,8.99999999999999,90,1
8330,15,0.0,895.0,0.0,21.6,103,22.7,71,7,16.1,0.0,63.0,70,5
17131,19,39.0,1919.0,-0.47,27.1,94,47.5,84,7,6.4,4.8,183.0,70,1
2109,15,48.0,2431.0,0.28,82.0,95,26.3,71,9,8.0,2.4,4.99999999999999,90,1
5931,14,66.0,1892.0,0.24,24.3,98,16.5,71,5,16.1,0.0,23.0,70,1
7616,15,6.99999999999999,1526.0,0.24,38.4,98,45.5,73,5,16.1,0.0,46.0,70,1
3064,16,78.0,2234.0,0.0,25.9,95,26.3,66,6,16.1,1.3,15.0,70,0
19893,19,100.0,2889.0,0.21,19.6,91,72.5,88,7,5.6,9.6,6.99999999999999,80,0
3058,16,77.0,2752.0,0.23,41.6,95,26.3,67,6,16.1,1.3,14.0,90,2
14347,16,14.0,1241.0,-0.85,14.1,92,23.5,89,7,8.0,8.0,12.0,50,0
1113,15,52.0,2626.0,-0.53,74.9,90,77.6,67,9,8.0,2.4,5.99999999999998,50,0
5373,16,0.0,1192.0,0.0,23.9,95,26.3,63,6,16.1,4.7,8.99999999999999,70,1
9248,15,36.0,2557.0,0.5,36.5,96,54.9,73,5,16.1,0.0,42.0,70,1
11871,15,86.0,2487.0,0.27,56.1,92,91.8,105,18,3.2,0.0,27.0,70,1
13994,16,64.0,2349.0,-0.13,85.1,94,92.5,98,7,8.0,24.0,133.0,90,4
15336,16,51.0,1479.0,-0.29,14.5,92,22.7,94,7,8.0,24.0,28.0,90,3
8292,15,6.0,893.0,-0.74,22.4,99,27.5,81,7,16.1,0.0,63.0,70,5
11783,15,0.0,668.0,0.0,12.5,91,23.5,94,18,3.2,0.0,8.99999999999999,70,0
18925,19,82.0,2948.0,0.36,36.9,91,82.7,84,7,6.4,0.0,34.0,80,0
10429,15,0.0,887.0,-0.37,22.7,102,26.3,74,5,16.1,0.0,95.0,70,8
12809,15,84.0,2428.0,-0.11,55.7,94,89.8,106,7,8.0,0.0,5.99999999999998,70,0
4355,16,89.0,2560.0,0.25,82.0,95,26.3,62,6,16.1,4.7,2.99999999999999,90,0
13375,15,68.0,2493.0,0.18,16.5,91,19.2,100,18,3.2,8.0,39.0,70,1
18655,19,105.0,2976.0,0.15,82.4,92,92.9,85,7,6.4,0.0,19.0,90,1
1480,15,70.0,2525.0,-0.35,82.0,88,78.8,65,9,8.0,2.4,2.99999999999999,70,0
23122,15,93.0,2696.0,-1.01,17.3,91,24.7,109,18,3.2,8.0,55.0,60,0
3733,16,17.0,2714.0,0.16,35.7,95,26.3,65,6,16.1,4.7,49.0,70,2
444,15,80.0,2292.0,-0.26,79.2,95,69.0,63,7,8.0,0.0,4.99999999999999,90,0
20238,20,100.0,2902.0,0.0,76.1,93,90.6,79,7,8.0,0.0,6.99999999999999,90,0
4120,16,0.0,911.0,0.0,22.0,95,26.3,77,6,16.1,4.7,22.0,80,1
18056,19,58.0,2823.0,-1.11,17.6,93,23.5,87,7,6.4,0.0,2.99999999999999,70,0
22482,15,28.0,1231.0,-0.81,28.6,95,26.3,67,7,6.4,1.5,95.0,70,4
221,15,85.0,3061.0,0.0,70.2,90,83.1,61,9,16.1,2.4,1.99999999999998,90,0
7598,15,6.99999999999999,998.0,-0.95,23.1,98,25.1,76,5,16.1,0.0,25.0,70,1
9126,15,35.0,2845.0,0.98,58.4,102,76.1,75,5,16.1,0.0,66.0,70,2
5601,14,94.0,3381.0,0.38,82.0,90,88.2,72,7,16.1,0.0,11.0,90,0
14386,16,2.99999999999999,1026.0,0.19,13.3,95,23.9,97,7,8.0,8.0,13.0,70,0
5256,16,19.0,985.0,-0.54,22.0,95,26.3,67,6,16.1,4.7,12.0,70,2
12352,15,88.0,2526.0,0.14,16.9,91,22.7,105,18,3.2,0.0,4.99999999999999,90,0
20330,20,88.0,2527.0,-0.46,16.9,90,22.7,81,7,8.0,0.0,29.0,90,1
20806,20,88.0,3208.0,-0.54,18.4,92,25.5,81,18,8.0,0.0,2.99999999999999,90,0
4658,16,101.0,2904.0,0.61,82.0,95,26.3,65,6,16.1,1.3,28.0,90,0
19715,19,86.0,3102.0,0.22,24.3,94,49.8,81,7,5.6,9.6,56.0,90,0
13011,15,115.0,3250.0,0.2,69.8,94,94.1,102,7,8.0,0.0,6.99999999999999,90,0
14879,16,99.0,2863.0,-0.27,16.9,94,20.0,89,7,8.0,8.0,1.99999999999998,90,0
19574,19,75.0,2717.0,0.34,84.3,95,90.6,87,7,6.4,4.8,33.0,90,4
3117,16,64.0,2318.0,0.0,82.0,95,26.3,69,6,16.1,1.3,11.0,80,0
1421,15,68.0,2469.0,-0.49,27.1,81,18.0,64,9,8.0,2.4,3.99999999999998,90,0
9256,15,36.0,1904.0,-0.76,36.5,97,66.7,81,5,16.1,0.0,58.0,70,2
13482,15,40.0,1933.0,-0.99,22.4,92,69.8,94,18,3.2,0.0,90.0,70,2
820,15,73.0,2111.0,-0.69,25.9,99,19.2,68,9,8.0,2.4,49.0,60,0
15753,16,42.0,1520.0,-0.23,16.9,91,33.7,96,7,8.0,24.0,26.0,80,2
22515,19,82.0,2995.0,0.24,85.5,93,93.3,85,7,6.4,0.0,35.0,60,0
18944,19,70.0,2569.0,0.23,17.3,92,23.5,85,7,6.4,0.0,8.99999999999999,80,2
10344,15,12.0,2045.0,0.24,32.9,105,47.8,72,5,16.1,0.0,88.0,70,4
4310,16,0.999999999999997,1299.0,0.0,37.3,95,26.3,61,6,16.1,4.7,20.0,80,1
18003,19,62.0,2271.0,-0.24,16.5,91,21.2,85,7,6.4,0.0,2.99999999999999,90,2
551,15,71.0,2561.0,-0.19,27.1,90,18.0,67,7,8.0,0.0,5.99999999999998,90,0
15672,16,56.0,2046.0,0.13,16.1,92,22.0,97,7,8.0,24.0,53.0,60,1
6864,14,47.0,1720.0,0.0,25.5,99,25.5,74,5,16.1,0.0,19.0,70,1
13561,15,92.0,2629.0,0.13,85.5,94,91.4,102,18,3.2,8.0,6.99999999999999,90,0
16079,16,103.0,2957.0,0.14,18.0,91,23.1,92,7,8.0,8.0,12.0,70,1
3230,16,66.0,2392.0,0.0,82.0,95,26.3,68,6,16.1,1.3,131.0,90,3
9612,15,17.0,1522.0,1.04,78.8,103,74.9,74,5,16.1,0.0,108.0,70,5
14607,16,78.0,2785.0,-0.0799999999999998,22.4,93,88.2,93,7,8.0,8.0,29.0,90,0
8861,15,48.0,2456.0,-0.17,27.1,85,18.4,74,7,16.1,0.0,51.0,70,4
10757,15,53.0,2686.0,0.0,28.6,96,17.3,74,5,16.1,0.0,35.0,70,1
7153,14,6.0,894.0,-0.5,22.4,104,25.5,76,5,16.1,0.0,64.0,70,3
19171,19,92.0,2633.0,0.0,73.7,94,90.2,81,7,6.4,4.8,4.99999999999999,90,0
15815,16,50.0,1789.0,0.68,51.8,91,88.2,92,7,8.0,24.0,50.0,90,1
4031,16,84.0,2418.0,-0.27,27.1,95,26.3,63,6,16.1,4.7,6.99999999999999,90,0
17897,19,73.0,2634.0,0.0,61.6,92,89.0,80,7,6.4,0.0,0.0,90,0
612,15,84.0,2399.0,0.27,25.9,82,49.8,64,9,16.1,2.4,8.99999999999999,70,0
8952,15,51.0,1835.0,0.12,24.7,90,18.4,75,7,16.1,0.0,13.0,70,0
22071,19,60.0,2832.0,-0.24,18.0,94,21.2,83,18,3.2,8.8,94.0,70,9
5163,16,106.0,3035.0,0.0,28.2,95,26.3,64,6,16.1,4.7,32.0,90,0
7053,14,6.99999999999999,1550.0,0.0,43.1,101,65.9,75,5,16.1,0.0,58.0,70,3
19526,19,90.0,2583.0,-0.71,40.0,94,87.5,84,7,6.4,4.8,11.0,90,0
21568,16,80.0,2313.0,-0.25,26.3,95,26.3,63,6,16.1,4.7,28.0,90,0
14196,16,32.0,2478.0,-0.22,18.0,94,28.6,98,7,8.0,8.0,7.99999999999998,70,1
5489,14,83.0,2366.0,0.24,81.2,101,80.0,74,7,16.1,0.0,8.99999999999999,70,0
811,15,75.0,2159.0,0.25,25.9,99,18.4,65,9,8.0,2.4,84.0,60,1
6068,14,67.0,2428.0,0.0,82.0,96,80.0,76,5,16.1,0.0,4.99999999999999,70,2
18116,19,92.0,3325.0,0.18,17.6,92,20.4,88,35,8.0,0.0,6.99999999999999,90,0
16072,16,100.0,2905.0,0.0799999999999998,17.6,91,23.1,89,7,8.0,8.0,8.99999999999999,70,1
21232,19,81.0,2915.0,0.43,68.6,93,90.2,87,7,6.4,0.0,19.0,80,1
3085,16,83.0,2375.0,0.21,52.5,95,26.3,64,6,16.1,1.3,245.0,90,16
7747,15,0.0,897.0,0.0,22.4,99,25.9,72,5,16.1,0.0,38.0,70,1
15488,16,51.0,2443.0,0.0,16.9,91,23.1,100,7,8.0,24.0,22.0,90,0
1181,15,68.0,2458.0,-0.25,26.3,90,16.9,70,9,8.0,2.4,4.99999999999999,70,2
11386,16,9.0,962.0,-0.18,23.9,98,31.0,71,6,16.1,0.0,27.0,70,1
813,15,77.0,2212.0,0.0,26.3,99,18.0,66,9,8.0,2.4,87.0,70,1
15112,16,73.0,2113.0,-0.55,22.7,93,63.5,94,7,8.0,8.0,3.99999999999998,90,0
21589,15,109.0,3116.0,0.18,63.9,93,81.2,106,18,3.2,0.0,53.0,80,2
10407,15,6.99999999999999,1190.0,0.24,30.2,100,36.9,71,5,16.1,0.0,98.0,70,6
11568,16,0.0,905.0,0.0,22.0,103,24.7,74,6,16.1,0.0,11.0,70,2
5954,14,78.0,2242.0,0.0,37.3,99,47.8,80,5,16.1,0.0,12.0,90,0
21190,16,105.0,3006.0,0.25,31.4,95,26.3,61,6,16.1,4.7,9.99999999999998,70,1
19168,19,91.0,2588.0,-0.68,83.9,94,91.0,81,7,6.4,4.8,6.99999999999999,80,0
4894,16,60.0,1725.0,-0.91,23.5,95,26.3,60,6,16.1,4.7,8.99999999999999,70,1
1026,15,88.0,3189.0,0.0,32.5,87,25.9,70,9,8.0,2.4,22.0,70,1
18022,19,28.0,2167.0,1.36,54.5,92,92.5,85,7,6.4,0.0,83.0,90,3
7977,15,55.0,2773.0,-0.15,38.4,92,76.5,74,7,16.1,0.0,14.0,70,3
3933,16,72.0,2071.0,-0.79,25.5,95,26.3,65,6,16.1,4.7,12.0,80,0
3782,16,18.0,1554.0,-0.800000000000001,29.8,95,26.3,65,6,16.1,4.7,23.0,70,1
183,15,79.0,2836.0,0.0,82.0,90,83.1,65,9,16.1,2.4,33.0,70,2
4516,16,82.0,2405.0,-0.26,26.3,95,26.3,63,6,16.1,4.7,23.0,90,0
10553,15,1.99999999999999,1714.0,-0.75,33.3,99,45.1,75,5,16.1,0.0,20.0,70,0
2939,16,81.0,2917.0,0.24,79.2,95,26.3,68,6,16.1,4.7,8.99999999999999,70,1
5836,14,79.0,2281.0,-0.26,81.2,90,79.2,73,5,16.1,0.0,16.0,90,0
5109,16,114.0,3305.0,-0.4,29.0,95,26.3,72,6,16.1,4.7,5.99999999999998,90,1
13727,15,88.0,2525.0,0.0,30.6,94,80.4,88,18,3.2,0.0,3.99999999999998,70,0
16822,19,85.0,2436.0,-0.17,74.9,94,92.2,87,7,5.6,9.6,16.0,90,0
8553,15,1.99999999999999,912.0,0.25,21.2,103,23.1,77,7,16.1,0.0,82.0,70,0
12071,15,90.0,2569.0,0.0,85.5,94,92.2,100,18,3.2,0.0,23.0,70,0
8363,15,43.0,3521.0,0.76,79.2,103,78.4,75,7,16.1,0.0,51.0,70,5
22355,19,67.0,2392.0,0.24,16.9,91,21.6,85,7,6.4,0.0,2.99999999999999,90,0
17349,19,104.0,2945.0,-0.78,18.0,91,23.5,88,7,6.4,4.8,1.99999999999998,80,0
18325,19,102.0,2924.0,-0.19,18.0,91,24.7,84,35,8.0,0.0,5.99999999999998,60,0
6880,14,30.0,2503.0,0.75,32.5,100,37.3,78,5,16.1,0.0,49.0,70,3
2265,15,64.0,2296.0,-0.48,39.6,95,26.3,69,9,8.0,2.4,7.99999999999998,70,0
10571,15,0.0,1628.0,0.0,63.9,98,77.3,75,5,16.1,0.0,20.0,70,0
18759,19,43.0,2085.0,0.11,16.1,92,22.0,85,7,6.4,0.0,13.0,60,1
4043,16,85.0,2418.0,-0.25,34.5,95,26.3,65,6,16.1,4.7,4.99999999999999,90,0
1524,15,82.0,2962.0,0.17,28.2,86,15.3,68,6,16.1,0.299999999999998,6.99999999999999,90,0
2223,15,97.0,2782.0,0.0,77.3,95,26.3,66,9,8.0,2.4,20.0,80,0
8834,15,61.0,2206.0,-0.71,25.9,87,17.6,75,7,16.1,0.0,25.0,70,1
11701,15,0.0,671.0,0.0,12.5,97,23.5,96,18,3.2,0.0,8.99999999999999,70,0
16379,16,6.0,1115.0,0.52,14.9,94,38.4,88,7,8.0,8.0,7.99999999999998,70,2
1685,15,0.0,894.0,0.0,20.8,93,23.1,74,7,6.4,1.5,94.0,50,3
22454,15,81.0,2946.0,0.32,17.6,94,20.0,118,18,3.2,8.0,12.0,80,3
15595,16,63.0,2295.0,0.0799999999999998,16.5,90,23.1,96,7,8.0,24.0,11.0,90,1
15777,16,32.0,1600.0,0.15,14.9,90,22.7,98,7,8.0,24.0,231.0,70,2
20969,20,114.0,3258.0,-1.4,18.8,91,25.1,84,7,8.0,0.0,6.99999999999999,90,0
1828,15,0.0,895.0,0.0,20.4,95,26.3,75,7,6.4,1.5,96.0,50,3
12031,15,94.0,2700.0,0.0,61.2,94,89.4,100,18,3.2,0.0,8.99999999999999,70,0
455,15,79.0,2256.0,-0.16,82.0,94,79.6,58,7,8.0,0.0,43.0,90,2
5395,16,0.0,0.0,0.0,27.1,95,26.3,58,6,16.1,4.7,8.99999999999999,70,1
7677,15,0.0,908.0,0.0,22.0,103,24.3,71,5,16.1,0.0,48.0,70,1
13632,15,82.0,2376.0,-0.14,59.6,94,91.0,84,18,3.2,0.0,4.99999999999999,90,0
21977,16,55.0,2802.0,1.04,38.8,95,26.3,61,6,16.1,1.3,247.0,80,15
7310,14,0.0,0.0,0.0,27.5,101,0.0,78,5,16.1,0.0,29.0,70,2
6161,14,44.0,1120.0,-0.5,22.7,96,27.1,72,5,16.1,0.0,34.0,70,1
3697,16,14.0,1157.0,0.28,21.2,95,26.3,64,6,16.1,4.7,47.0,70,2
18517,19,42.0,3194.0,0.23,25.1,94,58.4,81,7,6.4,0.0,4.99999999999999,90,0
3661,16,64.0,1852.0,0.0,24.3,95,26.3,66,6,16.1,4.7,8.99999999999999,70,1
14436,16,10.0,1072.0,0.0,15.7,96,29.8,102,7,8.0,8.0,16.0,70,0
19415,19,79.0,1388.0,-0.93,15.3,91,29.0,84,7,6.4,4.8,30.0,80,1
16896,19,78.0,2255.0,-1.22,16.5,94,23.1,81,7,5.6,9.6,14.0,70,0
3339,16,73.0,2656.0,-0.54,39.6,95,26.3,64,6,16.1,1.3,17.0,80,0
1312,15,58.0,2106.0,0.15,81.6,99,78.0,66,9,8.0,2.4,0.999999999999988,90,0
16816,19,86.0,2455.0,0.0,85.5,94,92.9,88,7,5.6,9.6,8.99999999999999,70,0
7115,14,26.0,1390.0,-1.44,22.4,103,18.4,78,5,16.1,0.0,58.0,70,4
1017,15,73.0,2629.0,0.26,82.0,88,81.6,69,9,8.0,2.4,74.0,70,6
17779,19,92.0,3319.0,-0.25,18.0,92,20.4,85,7,6.4,0.0,2.99999999999999,90,0
8652,15,46.0,1327.0,-1.14,21.6,89,17.3,72,7,16.1,0.0,30.0,70,0
19640,19,93.0,2658.0,-0.36,80.8,93,90.2,84,7,6.4,4.8,15.0,80,1
7483,14,0.0,899.0,0.0,21.6,98,23.1,73,5,16.1,0.0,69.0,70,4
7024,14,57.0,2042.0,0.18,34.1,97,49.4,74,5,16.1,0.0,21.0,70,1
12698,15,78.0,2784.0,-0.11,62.0,94,89.4,109,18,3.2,8.0,0.999999999999988,70,0
